annotation_row_id,query_id,query_text,doc_id,headline,snippet,shuffle_position
R097_61585,R097,Karachi property tax online payment ka tareeqa,61585,چودھویں مائی کراچی انٹرنیشنل نمائش اپریل سے ایکسپو سینٹر میں شروع ہوگی سراج قاسم تیلی,تین روزہ 14 ویں مائی کراچی انٹرنیشنل نمائش ایکسپو سینٹر میں سے اپریل تک منعقد کی جائے گی اس بات کا اعلان کراچی چیمبر کے سرپرست اعلی سراج قاسم تیلی نے کیا کراچی چیمبر کامرس میں پریس کانفرنس کرتے ہوئے انہوں نے کہا کہ روزہ 14ویں مائی کراچی انٹرنیشل نمائش کا انعقاد کراچی ایکسپو سینٹر میں کیا جائے گا نمائش سے اپریل تک جاری ,7
R097_57899,R097,Karachi property tax online payment ka tareeqa,57899,کراچی پولو ٹورنامنٹ کا فائنل کراچی ریڈ کی فتح,کراچی پولو ٹورنامنٹ کے فائنل میں کراچی ریڈ نے کراچی بلیک کو دو کے مقابلے میں چھ گول سے شکست دے کرٹورنامنٹ اپنے نام کرلیاجبکہ کور کمانڈر کراچی نے کھلاڑیوں میں انعامات تقسیم کیے ملیر گیریژن میں کھیلے جانے والے کراچی پولو ٹورنامنٹ کے فائنل میں کور کمانڈر کراچی لیفیٹیننٹ جنرل نوید مختارنے بطورمہمان خصوصی شرکت کی جبکہ انکے ,8
R097_76727,R097,Karachi property tax online payment ka tareeqa,76727,کراچی تاجراتحاد کا کراچی کو جرائم اور اسلحے سے پاک کرنے کا مطالبہ,کراچی کراچی تاجراتحاد نے کراچی شہر کو جرائم اور اسلحے سے پاک کرنیکا مطالبہ کیا ہے تاجراتحادنے مزید مطالبہ کیا کہ کراچی میں ایک درجن سے زائد علاقے نوگوایریاز ہیں جن کا خاتمہ ضروری ہےجبکہ اغوا برائے تاوان اوربھتہ خوری کے خلاف موثرقانون سازی کی جائے,9
R097_65520,R097,Karachi property tax online payment ka tareeqa,65520,پنجاب حکومت نے ہزار 26 ارب روپے کا بجٹ صوبائی اسمبلی میں پیش کردیا,لاہور 16 اکتوبر 2018 پنجاب حکومت نے مالی سال 192018ء کیلئے بجٹ پنجاب اسمبلی میں پیش کردیا ہے صوبائی حکومت نے ہزار 26 ارب کا بجٹ پیش کیا ہے حکومت کی جانب سے بجٹ کو ٹیکس فری قرار دیا گیا ہے پنجاب اسمبلی میں اسپیکر پرویز الہی کی زیرصدارت اجلاس میں وزیرخزانہ پنجاب مخدوم ہاشم بخت نے اپنی بجٹ تقریر میں بتایا کہ اورنج لائن ٹر,10
R097_111021,R097,Karachi property tax online payment ka tareeqa,111021,16ویں مائی کراچی نمائش کا افتتاح ہوگا,نمائش روز تک جاری رہنے کے بعد 7اپریل 2019 کو ختم ہوگی فوٹو فائل کراچی16ویں مائی کراچی نمائش کا افتتاح ایکسپو سینٹر کراچی میں ہوگا کراچی چیمبر اف کامرس اینڈ انڈسٹری کے تحت16ویں مائی کراچی نمائش کا افتتاح ایکسپو سینٹر کراچی میں ہوگا جس میں ملکی وغیر ملکی نمائش کنندگان تقریبا 10لاکھ سے زائدافراد کے سامنے اپنی خدمات اور مص,11
R097_50888,R097,Karachi property tax online payment ka tareeqa,50888,کراچی کولاچی سے کراچی ٹورازم ٹرانسپورٹ سروس کا افتتاح,کراچی92نیوزمحکمہ کلچراینڈٹورازم سندھ کی جانب سےکولاچی سےکراچی ٹورازم ٹرانسپورٹ سروس کا افتتاح وزیراعلی سندھ کی معاون خصوصی شرمیلا فاروقی نےکردیا سیاحوں کواس سروس کے ذریعے تاریخی عمارتوں اور بازاروں کی سیر کروائی جائے گی تفصیلات کےمطابق سندھ کی تہذیب کوزندہ کرنےکیلئےمحکمہ کلچراینڈ ٹورازم کی جانب سےکولاچی سےکراچی ٹورازم ,12
R098_89567,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,89567,سیریز تب ہی ہوگی جب بھارتی حکومت اجازت دے گیشہریار,لاہورپاکستان کرکٹ بورڈ کے چیئر مین شہریار خان کا کہنا ہے کہ پاک بھارت سیریز تب ہی ہو گی جب بھارتی حکومت اجازت دے گی واپڈا ٹی 12 سکول کرکٹ ٹورنامنٹ کی افتتاحی تقرب کا انعقاد کیا گیا جس کے مہمان خصوصی پاکستان کرکٹ بورڈ کے چیئر مین شہریار خان تھے میڈیا سے گفتگو کرتے ہوئےپاکستان کرکٹ بورڈ کے چیئر مین شہریا خان کا کہنا تھا ,1
R098_11073,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,11073,عید پر پاکستان میں کون سی فلمیں ریلیز ہو رہی ہیں,پاکستان میں فلموں کی نمائش کے لیے عید سے بڑھ کر کوئی اچھا موقع نہیں ہوتا اس لیے ہر عید پر فلم ساز اور پروڈکشن ہاس اس کوشش میں لگے رہتے ہیں کہ زیادہ سے زیادہ فلمیں ریلیز کی جائیںاس بار پاکستانی فلموں کا مقابلہ بھارتی موویز سے نہیں بلکہ ہولی وڈ فلموں سے ہوگاعیدالفطر کے موقع پر پاکستان بھر میں کل فلمیں نمائش کے لیے پیش کی,2
R098_86880,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,86880,پاکستان بلائنڈ کرکٹ ٹیم کی ٹی ٹوئنٹی کیلئےبھرپور تیاریاں,پاکستان بلائنڈ کرکٹ ٹیم بھارت جائے گی یا نہیں اس کا فیصلہ تو نہیں ہو سکا لیکن پاکستان بلائنڈ بھارت میں کھیلے جانے والے ٹی ٹوئنٹی ورلڈ کپ کے لئےبھرپور تیاریاں کر رہی ہے بلائنڈ ٹی ٹوئنٹی ورلڈ کپ اکتیس جنوری سے بھارت کے مختلف شہروں میں کھیلا جانا ہےلیکن پاکستان بلائنڈ ٹیم تاحال بھارت اور پاکستان کی حکومتوں کی جانب سے کلیئ,3
R098_65384,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,65384,ائی ایم ایف پروگرام پاکستان کے مسائل میں کمی کا باعث بنے گا موڈیز,نیویارک16 نومبر 2018 عالمی ریٹنگز ایجنسی موڈیز کا کہنا ہے کہ پاکستان کے زرمبادلہ ذخائرکا حجم کم ترین سطح پر ہے یہ ذخائر ماہ کی درامدات کو بھی پورا نہیں کر سکتے ائی ایم ایف سے کامیاب مذاکرات پاکستان کیلئے مسائل میں کمی کا باعث بنے گا عالمی ریٹنگز ایجنسی موڈیز نے پاکستان سےمتعلق رپورٹ جاری کردی ہے جس میں زرمبادلہ ذخائر م,4
R098_81170,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,81170,کورونا نے مشکلات میں گھری پاکستان ہاکی کے مسائل کو گھمبیر بنا دیا,پاکستان ہاکی فیڈریشن کے سیکریٹری صف باجوہ کا کہنا ہے کہ کورونا وائرس کے پاکستان ہاکی پر انتہائی منفی اثرات پڑے ہیں پاکستان ہاکی پہلے ہی مالی مسائل کی وجہ سے زوال کا شکارتھی اب صورتحال گھمبیر ہو چکی ہے اور کھلاڑی بے روزگار ہو رہے ہیںعالمی وبا کورونا وائرس کے تو زندگی کے ہر شعبے پر منفی اثرات پڑے ہیں لیکن دنیا بھر میں کھ,5
R098_86199,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,86199,بیسویں صدی کی نہیں جدید دور کی کرکٹ کھیلنا ہو گی مکی ارتھر,پاکستان کرکٹ ٹیم کے ہیڈ کوچ مکی ارتھر نے اپنے کھلاڑیوں کو خبردار کیا ہے کہ اب بیسویں صدی کی نہیں جدید دور کی کرکٹ کھیلنا ہو گی مکی ارتھرکو پاکستان کرکٹ ٹیم کی کوچنگ سنبھالے ایک برس ہونے کو ہے اور اب انہیں احساس ہو گیا ہے کہ پاکستان کرکٹ ٹیم بیسویں صدی کی کرکٹ کھیلتی رہی ہے گیانا میں ایک انٹرویو میں انہوں نےکہا کہ اب نئ,6
R098_27500,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,27500,بھارت سے خری ٹیسٹ ووکس اور پوپ کی انگلش اسکواڈ میں واپسی,لندن انگلینڈ نے بھارت کے خلاف شیڈول سیریز کے پانچویں اور خری ٹیسٹ میچ کے لیے اسکواڈ کا اعلان کر دیا ہے اور جیمز ونس کو ڈراپ کرتے ہوئے کرس ووکس اور اولی پوپ کو دوبارہ ٹیم میں منتخب کیا گیا ہےانگلینڈ اور بھارت کے درمیان سیریز کا پانچواں ٹیسٹ میچ 7ستمبر سے اوول میں کھیلا جائے گا جو عظیم انگلش اوپنر ایلسٹر کک کے کیریئر کا ,7
R098_14452,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,14452,پاکستان میں کامیابی کیلئے ئٹم سانگ کی ضرورت نہیں,پاکستانی ڈرامہ ہمسفر سے شہرت کی بلندیوں پر پہنچنے والی اداکارہ ماہرہ خان کا کہنا ہے کہ پاکستان میں کامیابی حاصل کرنے کے لیے ائٹم سانگ کرنے کی ضرورت نہیںماہرہ خان نے ڈان نیوز کے دی ریحام خان شو میں انٹرویو کے دوران اپنی بولی وڈ فلم رئیس اپنی میک اپ ٹیم اور پاکستانی سنیما کے حوالے سے تفصیلی گفتگو کی ماہرہ خان کا کہنا تھا,8
R098_80869,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,80869,وسیم خان نے پاکستان کی انگلینڈ کے خلاف سیریز کو چیلنجنگ قرار دیدیا,چیف ایگزیکٹو پاکستان کرکٹ بورڈ وسیم خان نے پاکستان کی انگلینڈ کے خلاف سیریز کو چیلنجنگ قرار دیدیاپاکستان کرکٹ ٹیم ان دنوں ڈربی میں قیام پزیر ہے اور انٹرا اسکواڈ میچز کے علاوہ ٹریننگ سیشنز کر رہی ہے جب کہ انگلینڈ کے خلاف تین ٹیسٹ میچز کی سیریز کا پہلا ٹیسٹ اگست سے اولڈ ٹریفورڈ مانچسٹر میں شروع ہو گا پاکستان کرکٹ بورڈ کے,9
R098_8181,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,8181,ڈراموں کی ڈرامے بازیاں,ڈرامے دیکھتے ہیں اپ نیوز چینل پر نہیں فیملی چینلز پر میں دیکھنا تو نہیں چاہتا ہوں لیکن دیکھنے پڑتے ہیں کیا کروں والدہ برا مان جاتی ہیں کہتی ہیں ہر وقت انگریزی فلمیں ہی دیکھتے رہتے ہو سچ بات تو یہ ہے کہ میں چڑ گیا ہوں اج کل کے بے کار بے ہنگم اور بے تکے ڈراموں سے سننے میں تو یہ میرا ذاتی مسئلہ لگتا ہے لیکن ہے نہیں دراصل ,10
R098_32300,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,32300,کیا چاہتے ہیں میں ریٹائر ہو جاں,ممبئی متحمل مزاج ہندوستان کی ٹی ٹوئنٹی کے کپتان مہندرا سنگھ دھونی نے ویسٹ انڈیز سے شکست کے باوجود اپنے ٹھنڈے مزاج کی بدولت صحافیوں اور شائقین کے دل جیت لیےجمعرات کو ورلڈ ٹی ٹوئنٹی کے سیمی فائنل میں ویسٹ انڈیز نے ہندوستان کو سات وکٹ سے شکست دے کر سیمی فائنل کیلئے کوالیفائی کرنے کے ساتھ ساتھ میزبان ٹیم کے ورلڈ ٹی ٹوئنٹی ,11
R098_37037,R098,Turkish dramas Pakistan mein itne popular kyun ho gaye hain,37037,پی ایس ایل میں نامور کھلاڑی شریک ہو رہے ہیں,پاکستان میں غیر ملکی کھلاڑیوں کو کسی قسم کا خطرہ نہیں ہو گا ہارون لارگٹ اے ایف پی فوٹولندن انٹرنیشنل کرکٹ کونسل کے سابق چیف ایگزیکٹیو اور پاکستان سپر ٹی ٹوئنٹی لیگ کے مشیر ہارون لورگاٹ نے کہا ہے کہ سیکورٹی خدشات کے باوجود دنیائے کرکٹ کے نامور کھلاڑی پاکستانی لیگ میں ایکشن میں دکھائی دیں گےپاکستان سپر لیگ چھبیس مارچ سے ,12
